addr	bucket	code_units	name
00027070	ENGINE	4	tmpl__AV_CEventArgs_VCActionEntity_VEFirstAct_M_::vfunc4
000270f0	ENGINE	16	FUN_000270f0
00027130	ENGINE	9	tmpl__AV_CEventArgs_VCActionEntity_VEFirstAct_M_::vfunc7
00027150	GAME_UNIQUE	4	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc74
00027160	GAME_UNIQUE	39	FUN_00027160
000271e0	GAME_UNIQUE	45	FUN_000271e0
00027260	GAME_UNIQUE	46	FUN_00027260
000272f0	GAME_UNIQUE	9	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc57
00027310	GAME_UNIQUE	8	FUN_00027310
00027330	GAME_UNIQUE	6	FUN_00027330
00027350	GAME_UNIQUE	13	FUN_00027350
00027380	GAME_UNIQUE	40	FUN_00027380
00027410	GAME_UNIQUE	33	FUN_00027410
00027480	ENGINE	27	FUN_00027480
000274c0	GAME_UNIQUE	15	FUN_000274c0
000274f0	ENGINE	11	FUN_000274f0
00027510	GAME_UNIQUE	14	tmpl__AV_CEventArgs_VCActionEntity_VEAct_VCEntityID_::vfunc0
00027550	GAME_UNIQUE	22	tmpl__AV_CEventArgs_VCActionEntity_VEFirstAct_M_::vfunc0
000275a0	ENGINE	3	tmpl__AV_CEventArgs_VCActionEntity_VEFirstAct_M_::vfunc3
000275c0	ENGINE	12	FUN_000275c0
000275e0	GAME_UNIQUE	23	FUN_000275e0
00027620	GAME_UNIQUE	23	FUN_00027620
00027660	GAME_UNIQUE	23	FUN_00027660
000276f0	GAME_UNIQUE	9	FUN_000276f0
00027720	GAME_UNIQUE	9	FUN_00027720
00027740	GAME_UNIQUE	52	FUN_00027740
000277e0	GAME_UNIQUE	33	FUN_000277e0
00027850	GAME_UNIQUE	50	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc65
00027910	GAME_UNIQUE	18	FUN_00027910
00027950	GAME_UNIQUE	74	FUN_00027950
00027a60	GAME_UNIQUE	42	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc68
00027b00	ENGINE	12	FUN_00027b00
00027b30	ENGINE	10	tmpl__AV_COnlyOneEventArgs_VCActionEntity_VERemove_VCEntityID_::vfunc2
00027b50	GAME_UNIQUE	24	tmpl__AV_COnlyOneEventArgs_VCActionEntity_VERemove_VCEntityID_::vfunc0
00027ba0	GAME_UNIQUE	24	FUN_00027ba0
00027be0	ENGINE	4	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc70
00027c00	GAME_UNIQUE	29	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc75
00027c70	GAME_UNIQUE	47	FUN_00027c70
00027eb0	GAME_UNIQUE	22	FUN_00027eb0
00027ef0	GAME_UNIQUE	24	FUN_00027ef0
00027f30	GAME_UNIQUE	124	FUN_00027f30
00028100	GAME_UNIQUE	106	FUN_00028100
000282a0	GAME_UNIQUE	4	FUN_000282a0
000282b0	GAME_UNIQUE	102	FUN_000282b0
00028420	GAME_UNIQUE	239	FUN_00028420
00028770	ENGINE	11	tmpl__AV_COnlyOneEvent_VCActionEntity_VEFxSpawn_::vfunc0
000287a0	GAME_UNIQUE	451	FUN_000287a0
00028dc0	GAME_UNIQUE	88	FUN_00028dc0
00028f40	ENGINE	33	tmpl__AV_CEventArgs_VCActionEntity_VEAct_VCEntityID_::vfunc3
00028fa0	GAME_UNIQUE	21	FUN_00028fa0
00028ff0	GAME_UNIQUE	10	FUN_00028ff0
00029010	GAME_UNIQUE	5	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc87
00029040	ENGINE	16	FUN_00029040
00029080	GAME_PORTABLE	9	FUN_00029080
000290a0	GAME_UNIQUE	6	FUN_000290a0
000290d0	GAME_UNIQUE	9	FUN_000290d0
00029110	ENGINE	10	IActivePowerupSystem::vfunc0
00029130	GAME_UNIQUE	38	FUN_00029130
000291a0	GAME_UNIQUE	17	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc86
000291e0	GAME_UNIQUE	14	FUN_000291e0
00029210	GAME_UNIQUE	23	FUN_00029210
00029250	GAME_UNIQUE	23	FUN_00029250
000292a0	GAME_UNIQUE	25	FUN_000292a0
00029300	GAME_UNIQUE	17	FUN_00029300
00029350	GAME_UNIQUE	5	FUN_00029350
00029360	GAME_UNIQUE	16	FUN_00029360
000293a0	XBOX_PLATFORM	16	FUN_000293a0
000293f0	GAME_UNIQUE	24	FUN_000293f0
00029430	GAME_UNIQUE	24	FUN_00029430
00029470	GAME_UNIQUE	24	FUN_00029470
000294b0	GAME_UNIQUE	43	FUN_000294b0
00029530	GAME_UNIQUE	75	FUN_00029530
000295f0	GAME_UNIQUE	55	FUN_000295f0
00029690	GAME_UNIQUE	5	FUN_00029690
000296b0	GAME_UNIQUE	65	FUN_000296b0
00029790	ENGINE	27	FUN_00029790
00029800	GAME_UNIQUE	59	FUN_00029800
000298b0	ENGINE	27	FUN_000298b0
00029920	GAME_UNIQUE	38	FUN_00029920
000299b0	GAME_PORTABLE	50	FUN_000299b0
00029a60	GAME_UNIQUE	13	IActivePowerupSystem::vfunc12
00029a90	ENGINE	12	FUN_00029a90
00029ac0	XBOX_PLATFORM	18	FUN_00029ac0
00029b10	ENGINE	9	IActivePowerupSystem::vfunc10
00029b30	GAME_UNIQUE	13	FUN_00029b30
00029b90	GAME_UNIQUE	33	FUN_00029b90
00029c00	GAME_UNIQUE	29	FUN_00029c00
00029c60	GAME_UNIQUE	57	FUN_00029c60
00029d10	GAME_UNIQUE	55	FUN_00029d10
00029dc0	GAME_UNIQUE	137	FUN_00029dc0
00029fd0	GAME_UNIQUE	160	FUN_00029fd0
0002a220	GAME_UNIQUE	156	FUN_0002a220
0002a400	GAME_UNIQUE	64	FUN_0002a400
0002a4b0	GAME_UNIQUE	104	FUN_0002a4b0
0002a5e0	XBOX_PLATFORM	21	FUN_0002a5e0
0002a630	GAME_UNIQUE	80	FUN_0002a630
0002a710	GAME_UNIQUE	6	IActivePowerupSystem::vfunc4
0002a730	GAME_UNIQUE	33	FUN_0002a730
0002a7b0	GAME_UNIQUE	201	FUN_0002a7b0
0002aa90	GAME_UNIQUE	330	FUN_0002aa90
0002af30	GAME_UNIQUE	143	FUN_0002af30
0002b100	GAME_UNIQUE	55	FUN_0002b100
0002b1c0	GAME_UNIQUE	50	FUN_0002b1c0
0002b250	GAME_UNIQUE	7	FUN_0002b250
0002b270	GAME_UNIQUE	218	FUN_0002b270
0002b560	GAME_UNIQUE	24	FUN_0002b560
0002b5a0	GAME_UNIQUE	51	FUN_0002b5a0
0002b650	GAME_UNIQUE	41	FUN_0002b650
0002b6f0	ENGINE	3	IActivePowerupSystem::vfunc7
0002b720	GAME_UNIQUE	79	FUN_0002b720
0002b810	GAME_UNIQUE	24	FUN_0002b810
0002b930	GAME_UNIQUE	44	FUN_0002b930
0002bbd0	GAME_UNIQUE	70	FUN_0002bbd0
0002c210	GAME_UNIQUE	72	FUN_0002c210
0002c3c0	GAME_UNIQUE	40	FUN_0002c3c0
0002c6a0	GAME_UNIQUE	117	FUN_0002c6a0
0002c880	GAME_UNIQUE	16	FUN_0002c880
0002c8c0	GAME_UNIQUE	52	FUN_0002c8c0
0002c970	GAME_UNIQUE	48	FUN_0002c970
0002ca20	GAME_UNIQUE	175	FUN_0002ca20
0002cca0	GAME_UNIQUE	83	FUN_0002cca0
0002cdd0	GAME_UNIQUE	53	FUN_0002cdd0
0002ce70	GAME_UNIQUE	78	FUN_0002ce70
0002cf80	GAME_UNIQUE	169	FUN_0002cf80
0002d1e0	GAME_UNIQUE	123	FUN_0002d1e0
0002d690	GAME_UNIQUE	97	FUN_0002d690
0002d920	GAME_UNIQUE	73	FUN_0002d920
0002da00	GAME_UNIQUE	29	FUN_0002da00
0002da60	GAME_UNIQUE	271	FUN_0002da60
0002dee0	GAME_UNIQUE	62	FUN_0002dee0
0002dfa0	GAME_UNIQUE	45	FUN_0002dfa0
0002e030	ENGINE	4	FUN_0002e030
0002e040	GAME_UNIQUE	27	CActor::vfunc62
0002e0b0	GAME_UNIQUE	27	CActor::vfunc113
0002e110	XBOX_PLATFORM	23	FUN_0002e110
0002e150	GAME_UNIQUE	11	CActor::vfunc121
0002e180	ENGINE	4	CActor::vfunc122
0002e1a0	ENGINE	4	CActor::vfunc123
0002e1c0	ENGINE	13	CActor::vfunc124
0002e1f0	GAME_UNIQUE	9	CActor::vfunc60
0002e220	GAME_UNIQUE	19	FUN_0002e220
0002e260	ENGINE	8	FUN_0002e260
0002e280	GAME_UNIQUE	3	FUN_0002e280
0002e2a0	GAME_UNIQUE	8	FUN_0002e2a0
0002e2c0	GAME_UNIQUE	8	FUN_0002e2c0
0002e2e0	ENGINE	4	tmpl__AV_CEvent_VCActor_VEUpdateDamageFlash_::vfunc10
0002e2f0	ENGINE	10	tmpl__AV_COnlyOneEvent_VCActionEntity_VEFxSpawn_::vfunc2
0002e320	GAME_UNIQUE	27	FUN_0002e320
0002e380	GAME_UNIQUE	8	FUN_0002e380
0002e3a0	GAME_UNIQUE	8	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc117
0002e3d0	XBOX_PLATFORM	24	FUN_0002e3d0
0002e460	XMEN_SERIES	35	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc31
0002e4d0	XMEN_SERIES	18	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc33
0002e500	XBOX_PLATFORM	17	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc104
0002e540	XBOX_PLATFORM	15	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc105
0002e580	ENGINE	4	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc118
0002e5b0	GAME_UNIQUE	17	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc123
0002e5f0	GAME_UNIQUE	17	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc124
0002e630	ENGINE	9	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc21
0002e650	GAME_UNIQUE	10	FUN_0002e650
0002e680	GAME_UNIQUE	8	FUN_0002e680
0002e6c0	GAME_UNIQUE	6	FUN_0002e6c0
0002e6e0	ENGINE	4	tmpl__AV_CEvent_VCActor_VEResurrection_::vfunc4
0002e6f0	GAME_UNIQUE	83	FUN_0002e6f0
0002e8c0	GAME_UNIQUE	21	FUN_0002e8c0
0002e900	GAME_UNIQUE	38	FUN_0002e900
0002e970	GAME_UNIQUE	49	FUN_0002e970
0002e9f0	GAME_UNIQUE	54	FUN_0002e9f0
0002ea80	GAME_UNIQUE	7	CActor::vfunc99
0002eaa0	ENGINE	25	FUN_0002eaa0
0002eaf0	ENGINE	25	FUN_0002eaf0
0002eb40	ENGINE	12	CActor::vfunc94
0002eb70	GAME_PORTABLE	20	FUN_0002eb70
0002ebc0	GAME_PORTABLE	27	FUN_0002ebc0
0002ec20	ENGINE	6	FUN_0002ec20
0002ec40	GAME_PORTABLE	12	FUN_0002ec40
0002ec70	GAME_UNIQUE	9	CActor::vfunc34
0002eca0	GAME_UNIQUE	43	CActor::vfunc116
0002ed50	GAME_UNIQUE	14	CActor::vfunc117
0002ed90	GAME_UNIQUE	3	CActor::vfunc118
0002edb0	GAME_UNIQUE	3	CActor::vfunc119
0002edd0	GAME_UNIQUE	37	CActor::vfunc120
0002ee50	GAME_UNIQUE	44	FUN_0002ee50
0002ef10	GAME_UNIQUE	36	FUN_0002ef10
0002ef80	GAME_UNIQUE	40	CActor::vfunc3
0002f010	GAME_UNIQUE	66	CActor::vfunc4
0002f100	GAME_UNIQUE	54	CActor::vfunc22
0002f1c0	GAME_UNIQUE	22	FUN_0002f1c0
0002f200	GAME_UNIQUE	4	FUN_0002f200
0002f210	GAME_UNIQUE	7	FUN_0002f210
0002f230	GAME_UNIQUE	18	CActor::vfunc36
0002f290	XMEN_SERIES	25	FUN_0002f290
0002f2f0	ENGINE	18	CActor::vfunc69
0002f330	GAME_UNIQUE	20	tmpl__AV_CEvent_VCActor_VEUpdateDamageFlash_::vfunc0
0002f380	GAME_UNIQUE	20	tmpl__AV_CEvent_VCActor_VEUpdateDamageFlash_::vfunc3
0002f3e0	GAME_UNIQUE	25	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc0
0002f430	GAME_UNIQUE	25	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc4
0002f480	GAME_UNIQUE	18	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc8
0002f4d0	ENGINE	11	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc12
0002f500	ENGINE	11	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc16
0002f550	ENGINE	4	tmpl__AV_CEvent_VCActor_VEResurrection_::vfunc8
0002f560	GAME_UNIQUE	14	tmpl__AV_CEvent_VCActor_VEResurrection_::vfunc9
0002f590	GAME_UNIQUE	23	FUN_0002f590
0002f5d0	GAME_UNIQUE	11	FUN_0002f5d0
0002f600	GAME_UNIQUE	12	FUN_0002f600
0002f620	GAME_UNIQUE	43	CActor::vfunc92
0002f6e0	GAME_UNIQUE	57	CActor::vfunc70
0002f7d0	GAME_UNIQUE	168	FUN_0002f7d0
0002fa20	ENGINE	10	FUN_0002fa20
0002fa50	GAME_UNIQUE	94	FUN_0002fa50
0002fba0	GAME_UNIQUE	93	FUN_0002fba0
0002fcf0	GAME_UNIQUE	69	FUN_0002fcf0
0002fdf0	GAME_UNIQUE	77	FUN_0002fdf0
0002ff20	GAME_UNIQUE	73	FUN_0002ff20
00030020	GAME_UNIQUE	55	CActor::vfunc31
000300e0	GAME_UNIQUE	73	FUN_000300e0
000301e0	GAME_UNIQUE	87	FUN_000301e0
00030300	GAME_UNIQUE	111	FUN_00030300
000304a0	GAME_UNIQUE	67	FUN_000304a0
00030590	GAME_UNIQUE	16	FUN_00030590
000305d0	ENGINE	7	tmpl__AV_CEvent_VCActor_VEUpdateDamageFlash_::vfunc9
000305f0	ENGINE	7	tmpl__AV_CEvent_VCActor_VEUpdateDamageFlash_::vfunc12
00030610	GAME_UNIQUE	14	tmpl__AV_CEvent_VCActor_VEUpdateDamageFlash_::vfunc15
00030660	GAME_PORTABLE	10	FUN_00030660
00030680	XBOX_PLATFORM	29	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc30
00030700	GAME_UNIQUE	70	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc109
00030800	GAME_UNIQUE	41	FUN_00030800
00030890	GAME_UNIQUE	154	FUN_00030890
00030ac0	GAME_UNIQUE	59	FUN_00030ac0
00030ba0	GAME_UNIQUE	129	FUN_00030ba0
00030d90	GAME_UNIQUE	12	FUN_00030d90
00030dc0	GAME_UNIQUE	12	FUN_00030dc0
00030df0	GAME_UNIQUE	74	FUN_00030df0
00030f00	GAME_UNIQUE	181	FUN_00030f00
000311a0	GAME_UNIQUE	182	FUN_000311a0
00031450	GAME_UNIQUE	7	FUN_00031450
00031470	GAME_UNIQUE	28	FUN_00031470
000314c0	GAME_UNIQUE	31	FUN_000314c0
00031540	GAME_UNIQUE	31	FUN_00031540
000315c0	GAME_UNIQUE	34	FUN_000315c0
00031640	GAME_UNIQUE	31	FUN_00031640
000316c0	GAME_UNIQUE	21	FUN_000316c0
00031710	GAME_UNIQUE	45	FUN_00031710
000317c0	GAME_UNIQUE	21	FUN_000317c0
00031810	GAME_UNIQUE	24	FUN_00031810
00031860	GAME_UNIQUE	21	FUN_00031860
000318b0	GAME_UNIQUE	21	FUN_000318b0
00031900	GAME_UNIQUE	31	FUN_00031900
00031980	GAME_UNIQUE	31	FUN_00031980
00031a00	GAME_UNIQUE	31	FUN_00031a00
00031a80	GAME_UNIQUE	31	FUN_00031a80
00031b00	GAME_UNIQUE	31	FUN_00031b00
00031b80	GAME_UNIQUE	31	FUN_00031b80
00031c00	GAME_UNIQUE	52	FUN_00031c00
00031ce0	GAME_UNIQUE	31	FUN_00031ce0
00031d60	GAME_UNIQUE	21	FUN_00031d60
00031db0	GAME_UNIQUE	31	FUN_00031db0
00031e30	GAME_UNIQUE	60	FUN_00031e30
00031f10	GAME_UNIQUE	44	FUN_00031f10
00031f90	GAME_UNIQUE	93	FUN_00031f90
00032140	GAME_UNIQUE	68	FUN_00032140
00032220	XBOX_PLATFORM	8	FUN_00032220
00032250	XBOX_PLATFORM	14	FUN_00032250
00032280	ENGINE	8	tmpl__AV_CEvent_VCActor_VEResurrection_::vfunc3
000322a0	ENGINE	5	FUN_000322a0
000322b0	ENGINE	5	FUN_000322b0
000322d0	GAME_UNIQUE	95	FUN_000322d0
00032470	XBOX_PLATFORM	19	CActor::vfunc87
000324d0	GAME_UNIQUE	28	CActor::vfunc83
00032550	GAME_UNIQUE	13	CActor::vfunc111
000325a0	XBOX_PLATFORM	11	FUN_000325a0
000325e0	XMEN_SERIES	47	CActor::vfunc15
00032680	XMEN_SERIES	31	CActor::vfunc10
000326f0	GAME_UNIQUE	47	FUN_000326f0
000327a0	GAME_UNIQUE	168	FUN_000327a0
00032a20	GAME_UNIQUE	247	CActor::vfunc5
00032dd0	GAME_UNIQUE	85	CActor::vfunc32
00032ed0	GAME_UNIQUE	18	FUN_00032ed0
00032f10	GAME_UNIQUE	74	FUN_00032f10
00033030	GAME_UNIQUE	97	FUN_00033030
00033170	GAME_UNIQUE	36	FUN_00033170
00033200	GAME_UNIQUE	35	FUN_00033200
00033270	GAME_UNIQUE	166	FUN_00033270
000334d0	ENGINE	3	tmpl__AV_CEvent_VCActor_VEResurrection_::vfunc0
000334e0	GAME_UNIQUE	38	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc107
00033580	GAME_UNIQUE	36	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc106
00033620	GAME_UNIQUE	66	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc108
00033730	GAME_UNIQUE	66	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc110
00033840	ENGINE	7	FUN_00033840
00033870	ENGINE	9	CActor::vfunc1
00033890	GAME_UNIQUE	120	FUN_00033890
00033a70	GAME_UNIQUE	137	FUN_00033a70
00033c60	GAME_UNIQUE	29	FUN_00033c60
00033cd0	GAME_UNIQUE	455	FUN_00033cd0
00034540	ENGINE	33	tmpl__AV_CEvent_VCActor_VEResurrection_::vfunc6
000345b0	GAME_UNIQUE	10	FUN_000345b0
000345d0	XBOX_PLATFORM	16	FUN_000345d0
00034600	GAME_UNIQUE	10	FUN_00034600
00034630	GAME_UNIQUE	38	FUN_00034630
000346b0	ENGINE	24	FUN_000346b0
00034700	GAME_UNIQUE	23	FUN_00034700
00034740	XMEN_SERIES	10	FUN_00034740
00034770	GAME_UNIQUE	12	FUN_00034770
000347b0	GAME_UNIQUE	24	FUN_000347b0
000347f0	GAME_UNIQUE	93	CActor::vfunc91
00034940	GAME_UNIQUE	96	FUN_00034940
00034ab0	GAME_UNIQUE	13	CActor::vfunc35
00034af0	GAME_UNIQUE	58	FUN_00034af0
00034bb0	GAME_UNIQUE	139	FUN_00034bb0
00034da0	GAME_UNIQUE	17	FUN_00034da0
00034dd0	GAME_PORTABLE	10	FUN_00034dd0
00034df0	GAME_UNIQUE	22	FUN_00034df0
00034e40	GAME_UNIQUE	68	CActor::vfunc86
00034f40	GAME_UNIQUE	278	FUN_00034f40
00035370	GAME_UNIQUE	418	FUN_00035370
000359f0	GAME_UNIQUE	415	FUN_000359f0
000360a0	GAME_UNIQUE	6	FUN_000360a0
000360d0	GAME_UNIQUE	12	FUN_000360d0
00036100	XBOX_PLATFORM	6	FUN_00036100
00036120	GAME_UNIQUE	27	FUN_00036120
00036190	GAME_UNIQUE	47	FUN_00036190
00036230	ENGINE	5	FUN_00036230
00036240	ENGINE	5	FUN_00036240
00036250	ENGINE	5	FUN_00036250
00036260	GAME_UNIQUE	27	FUN_00036260
000362d0	GAME_UNIQUE	26	FUN_000362d0
00036330	ENGINE	142	FUN_00036330
000364c0	GAME_UNIQUE	24	FUN_000364c0
00036520	GAME_UNIQUE	8	FUN_00036520
00036540	GAME_UNIQUE	5	FUN_00036540
00036560	GAME_PORTABLE	3	FUN_00036560
00036570	GAME_UNIQUE	287	FUN_00036570
000369d0	GAME_UNIQUE	45	FUN_000369d0
00036a80	GAME_UNIQUE	40	FUN_00036a80
00036af0	ENGINE	5	FUN_00036af0
00036b00	GAME_UNIQUE	113	FUN_00036b00
00036ce0	GAME_UNIQUE	10	FUN_00036ce0
00036d00	ENGINE	9	FUN_00036d00
00036d30	ENGINE	15	tmpl__AV_tree_base_U_value_semantics_node_H_0CA_Vtree_node_ratl_storage_ratl_ratl_::vfunc2
00036d60	GAME_UNIQUE	36	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_0A_0NG_Vtree_node_ratl_storage_ratl_ratl_::vfunc4
00036df0	ENGINE	37	FUN_00036df0
00036e80	ENGINE	6	FUN_00036e80
00036ea0	GAME_UNIQUE	60	FUN_00036ea0
00036f60	GAME_UNIQUE	436	FUN_00036f60
000381a0	GAME_UNIQUE	4	FUN_000381a0
000381d0	ENGINE	6	FUN_000381d0
000381f0	ENGINE	7	FUN_000381f0
00038210	ENGINE	5	FUN_00038210
00038230	GAME_UNIQUE	22	FUN_00038230
00038270	GAME_UNIQUE	29	FUN_00038270
000382f0	ENGINE	4	FUN_000382f0
00038300	GAME_UNIQUE	24	CActor::vfunc39
00038340	GAME_UNIQUE	30	FUN_00038340
000383a0	GAME_UNIQUE	30	FUN_000383a0
00038400	GAME_UNIQUE	40	FUN_00038400
00038480	GAME_UNIQUE	38	FUN_00038480
00038520	GAME_UNIQUE	52	FUN_00038520
000385f0	GAME_UNIQUE	15	FUN_000385f0
00038640	GAME_UNIQUE	34	FUN_00038640
000386b0	XBOX_PLATFORM	22	FUN_000386b0
00038700	GAME_UNIQUE	171	FUN_00038700
00038960	GAME_UNIQUE	172	FUN_00038960
00038bc0	GAME_UNIQUE	50	FUN_00038bc0
00038c60	GAME_UNIQUE	48	FUN_00038c60
00038d00	ENGINE	15	FUN_00038d00
00038d30	GAME_UNIQUE	119	FUN_00038d30
00038ef0	GAME_UNIQUE	162	FUN_00038ef0
00039160	XBOX_PLATFORM	15	FUN_00039160
000391a0	GAME_UNIQUE	64	FUN_000391a0
000392a0	GAME_UNIQUE	90	FUN_000392a0
000393d0	GAME_UNIQUE	73	FUN_000393d0
000394e0	GAME_UNIQUE	107	FUN_000394e0
00039680	GAME_UNIQUE	115	FUN_00039680
00039830	GAME_UNIQUE	38	CActor::vfunc41
000398d0	GAME_UNIQUE	106	FUN_000398d0
00039a30	GAME_UNIQUE	183	FUN_00039a30
00039d00	GAME_UNIQUE	286	FUN_00039d00
0003a1b0	GAME_UNIQUE	7	FUN_0003a1b0
0003a1e0	GAME_UNIQUE	7	FUN_0003a1e0
0003a210	GAME_UNIQUE	9	CActor::vfunc114
0003a240	ENGINE	4	CActor::vfunc115
0003a260	GAME_UNIQUE	8	FUN_0003a260
0003a280	ENGINE	25	FUN_0003a280
0003a2c0	GAME_UNIQUE	17	FUN_0003a2c0
0003a2f0	GAME_UNIQUE	11	FUN_0003a2f0
0003a310	XBOX_PLATFORM	41	FUN_0003a310
0003a3b0	ENGINE	11	FUN_0003a3b0
0003a3e0	GAME_UNIQUE	48	FUN_0003a3e0
0003a490	GAME_UNIQUE	31	FUN_0003a490
0003a520	GAME_UNIQUE	77	FUN_0003a520
0003a620	GAME_UNIQUE	16	FUN_0003a620
0003a660	GAME_UNIQUE	59	FUN_0003a660
0003a750	GAME_UNIQUE	35	FUN_0003a750
0003a7c0	GAME_UNIQUE	55	FUN_0003a7c0
0003a870	GAME_UNIQUE	59	FUN_0003a870
0003a950	GAME_UNIQUE	215	FUN_0003a950
0003ac90	GAME_UNIQUE	19	FUN_0003ac90
0003acf0	GAME_UNIQUE	11	FUN_0003acf0
0003ad20	XBOX_PLATFORM	79	FUN_0003ad20
0003ae00	ENGINE	45	FUN_0003ae00
0003ae60	GAME_UNIQUE	7	tmpl__AV_CEvent_VCActor_VEUpdateMultipartEffects_::vfunc0
0003ae80	GAME_UNIQUE	23	FUN_0003ae80
0003aec0	GAME_UNIQUE	111	FUN_0003aec0
0003b010	GAME_UNIQUE	51	FUN_0003b010
0003b100	GAME_PORTABLE	23	FUN_0003b100
0003b150	GAME_UNIQUE	113	FUN_0003b150
0003b2e0	GAME_UNIQUE	86	FUN_0003b2e0
0003b410	GAME_UNIQUE	79	FUN_0003b410
0003b4f0	GAME_UNIQUE	70	FUN_0003b4f0
0003b5e0	GAME_UNIQUE	65	FUN_0003b5e0
0003b6d0	GAME_UNIQUE	153	FUN_0003b6d0
0003b910	GAME_UNIQUE	20	CActor::vfunc7
0003b960	GAME_UNIQUE	122	FUN_0003b960
0003bad0	GAME_UNIQUE	456	FUN_0003bad0
0003c140	GAME_UNIQUE	72	FUN_0003c140
0003c260	GAME_UNIQUE	243	FUN_0003c260
0003c630	GAME_UNIQUE	57	FUN_0003c630
0003c720	GAME_UNIQUE	124	FUN_0003c720
0003c8c0	XBOX_PLATFORM	57	CActor::vfunc74
0003c960	GAME_UNIQUE	96	CActor::vfunc73
0003ca90	GAME_UNIQUE	56	CActor::vfunc75
0003cb50	GAME_UNIQUE	124	CActor::vfunc81
0003cd50	ENGINE	12	FUN_0003cd50
0003cd80	GAME_UNIQUE	24	FUN_0003cd80
0003cdc0	ENGINE	12	FUN_0003cdc0
0003cdf0	GAME_UNIQUE	32	FUN_0003cdf0
0003ce60	GAME_UNIQUE	79	FUN_0003ce60
0003cf50	XMEN_SERIES	71	FUN_0003cf50
0003d010	GAME_UNIQUE	167	FUN_0003d010
0003d260	GAME_UNIQUE	190	FUN_0003d260
0003d550	GAME_UNIQUE	52	FUN_0003d550
0003d600	GAME_UNIQUE	22	FUN_0003d600
0003d650	GAME_UNIQUE	186	FUN_0003d650
0003d8e0	GAME_UNIQUE	58	FUN_0003d8e0
0003d9b0	XMEN_SERIES	114	FUN_0003d9b0
0003db50	GAME_UNIQUE	352	FUN_0003db50
0003e0a0	ENGINE	3	tmpl__AV_CEvent_VCActor_VEUseSearch_::vfunc0
0003e0b0	GAME_UNIQUE	48	FUN_0003e0b0
0003e170	GAME_UNIQUE	281	FUN_0003e170
0003e550	GAME_UNIQUE	30	FUN_0003e550
0003e5b0	GAME_UNIQUE	152	FUN_0003e5b0
0003e7b0	GAME_UNIQUE	401	FUN_0003e7b0
0003edd0	GAME_UNIQUE	424	FUN_0003edd0
0003f410	GAME_UNIQUE	123	FUN_0003f410
0003f5f0	GAME_UNIQUE	87	FUN_0003f5f0
0003f730	GAME_UNIQUE	161	FUN_0003f730
0003f980	GAME_UNIQUE	476	FUN_0003f980
000400a0	GAME_UNIQUE	143	FUN_000400a0
000402b0	GAME_UNIQUE	42	FUN_000402b0
00040350	GAME_UNIQUE	33	FUN_00040350
000403c0	GAME_UNIQUE	461	FUN_000403c0
00040af0	GAME_UNIQUE	50	FUN_00040af0
00040b90	GAME_UNIQUE	153	FUN_00040b90
00040db0	GAME_UNIQUE	18	FUN_00040db0
00040df0	GAME_UNIQUE	43	FUN_00040df0
00040e60	GAME_UNIQUE	2072	FUN_00040e60
00042f60	GAME_UNIQUE	147	FUN_00042f60
00043170	XMEN_SERIES	51	FUN_00043170
00043210	GAME_UNIQUE	235	FUN_00043210
00043560	GAME_UNIQUE	69	FUN_00043560
