addr	bucket	code_units	status	name
0017a7f0	GAME_UNIQUE	68	named	CMenuItemModel::vfunc12
0017bc70	GAME_UNIQUE	68	UNNAMED	FUN_0017bc70
0017e100	GAME_UNIQUE	68	named	CMenuItemTextBox::vfunc22
001821b0	GAME_UNIQUE	68	UNNAMED	FUN_001821b0
00252b40	GAME_UNIQUE	68	UNNAMED	FUN_00252b40
0035d670	GAME_UNIQUE	68	UNNAMED	FUN_0035d670
003c20d5	GAME_UNIQUE	68	UNNAMED	FUN_003c20d5
000304a0	GAME_UNIQUE	67	UNNAMED	FUN_000304a0
00046ba0	GAME_UNIQUE	67	UNNAMED	FUN_00046ba0
0004efc0	GAME_UNIQUE	67	UNNAMED	FUN_0004efc0
0005d3e0	GAME_UNIQUE	67	UNNAMED	FUN_0005d3e0
00075340	GAME_PORTABLE	67	UNNAMED	FUN_00075340
0007e2f0	GAME_UNIQUE	67	named	CInventorySystem::vfunc20
0008ca20	GAME_UNIQUE	67	UNNAMED	FUN_0008ca20
000912b0	GAME_UNIQUE	67	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc126
00096a60	GAME_UNIQUE	67	UNNAMED	FUN_00096a60
0009d030	GAME_UNIQUE	67	UNNAMED	FUN_0009d030
000a0af0	GAME_UNIQUE	67	UNNAMED	FUN_000a0af0
000afca0	GAME_UNIQUE	67	UNNAMED	FUN_000afca0
000c10a0	GAME_UNIQUE	67	UNNAMED	FUN_000c10a0
0010e140	GAME_UNIQUE	67	UNNAMED	FUN_0010e140
001176b0	GAME_UNIQUE	67	UNNAMED	FUN_001176b0
0012a3a0	GAME_UNIQUE	67	UNNAMED	FUN_0012a3a0
00138a10	GAME_UNIQUE	67	UNNAMED	FUN_00138a10
00139f80	GAME_UNIQUE	67	named	IModelComponent::vfunc57
00165de0	GAME_UNIQUE	67	UNNAMED	FUN_00165de0
0016bd40	GAME_UNIQUE	67	UNNAMED	FUN_0016bd40
00176f50	GAME_UNIQUE	67	UNNAMED	FUN_00176f50
0017de80	GAME_UNIQUE	67	UNNAMED	FUN_0017de80
0017eab0	GAME_UNIQUE	67	named	CMenuMovie::vfunc13
00180f60	GAME_UNIQUE	67	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc72
00190de0	GAME_UNIQUE	67	UNNAMED	FUN_00190de0
00205b20	GAME_UNIQUE	67	UNNAMED	FUN_00205b20
00310e70	GAME_UNIQUE	67	UNNAMED	FUN_00310e70
0002f010	GAME_UNIQUE	66	named	CActor::vfunc4
00033620	GAME_UNIQUE	66	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc108
00033730	GAME_UNIQUE	66	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc110
00059960	GAME_UNIQUE	66	UNNAMED	FUN_00059960
00074a40	GAME_PORTABLE	66	UNNAMED	FUN_00074a40
0007e8e0	GAME_UNIQUE	66	named	CInventorySystem::vfunc3
0007eaa0	GAME_UNIQUE	66	named	CInventorySystem::vfunc5
0009fe40	GAME_UNIQUE	66	UNNAMED	FUN_0009fe40
000a6b80	GAME_UNIQUE	66	UNNAMED	FUN_000a6b80
000d7cf0	GAME_UNIQUE	66	named	CCEAtkTeleport::vfunc317
000df640	GAME_UNIQUE	66	named	CCHJumpLiftAttack::vfunc508
000edd00	GAME_UNIQUE	66	named	CAIStandardAttackHandler::vfunc13
00107050	GAME_UNIQUE	66	UNNAMED	FUN_00107050
0012e6b0	GAME_UNIQUE	66	UNNAMED	FUN_0012e6b0
0015f460	GAME_UNIQUE	66	named	CHudComponent::vfunc9
00181030	GAME_UNIQUE	66	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc78
00199f10	GAME_UNIQUE	66	UNNAMED	FUN_00199f10
001b0580	XMEN_SERIES	66	UNNAMED	FUN_001b0580
0027d4f0	GAME_UNIQUE	66	UNNAMED	FUN_0027d4f0
002e6900	GAME_UNIQUE	66	UNNAMED	FUN_002e6900
0032a4b0	GAME_UNIQUE	66	UNNAMED	FUN_0032a4b0
00368380	GAME_UNIQUE	66	UNNAMED	FUN_00368380
003708f1	GAME_UNIQUE	66	UNNAMED	FUN_003708f1
000242b0	GAME_UNIQUE	65	UNNAMED	FUN_000242b0
000296b0	GAME_UNIQUE	65	UNNAMED	FUN_000296b0
0003b5e0	GAME_UNIQUE	65	UNNAMED	FUN_0003b5e0
00060260	GAME_UNIQUE	65	UNNAMED	FUN_00060260
00060360	GAME_UNIQUE	65	UNNAMED	FUN_00060360
00087460	GAME_UNIQUE	65	UNNAMED	FUN_00087460
000d90f0	GAME_UNIQUE	65	named	CCEAtkTeleport::vfunc325
000dc540	GAME_UNIQUE	65	named	CCHBoredGeneric::vfunc506
001084e0	GAME_UNIQUE	65	UNNAMED	FUN_001084e0
00108e50	GAME_UNIQUE	65	UNNAMED	FUN_00108e50
00127f40	GAME_UNIQUE	65	UNNAMED	FUN_00127f40
00147e80	GAME_UNIQUE	65	UNNAMED	FUN_00147e80
0014e690	GAME_UNIQUE	65	UNNAMED	FUN_0014e690
00158720	GAME_UNIQUE	65	UNNAMED	FUN_00158720
0015a240	GAME_UNIQUE	65	named	CHudCharacter::vfunc6
00162fb0	GAME_UNIQUE	65	UNNAMED	FUN_00162fb0
001666b0	GAME_UNIQUE	65	UNNAMED	FUN_001666b0
0016ed30	GAME_UNIQUE	65	UNNAMED	FUN_0016ed30
00173410	GAME_UNIQUE	65	named	CMenuItem::vfunc9
0017e1f0	GAME_UNIQUE	65	named	CMenuItemTextBox::vfunc3
001820c0	GAME_UNIQUE	65	UNNAMED	FUN_001820c0
00263f40	GAME_UNIQUE	65	UNNAMED	FUN_00263f40
0026dab0	GAME_UNIQUE	65	UNNAMED	FUN_0026dab0
0027cbe0	GAME_UNIQUE	65	UNNAMED	FUN_0027cbe0
00325610	GAME_UNIQUE	65	UNNAMED	FUN_00325610
0033c730	XMEN_SERIES	65	UNNAMED	FUN_0033c730
003ac450	GAME_UNIQUE	65	UNNAMED	FUN_003ac450
000126f0	GAME_UNIQUE	64	named	Physics_MultiRayCast
0002a400	GAME_UNIQUE	64	UNNAMED	FUN_0002a400
000391a0	GAME_UNIQUE	64	UNNAMED	FUN_000391a0
000686f0	GAME_PORTABLE	64	UNNAMED	FUN_000686f0
0006ba70	GAME_UNIQUE	64	UNNAMED	FUN_0006ba70
0006f940	GAME_UNIQUE	64	UNNAMED	FUN_0006f940
00076740	GAME_UNIQUE	64	UNNAMED	FUN_00076740
00076900	GAME_UNIQUE	64	UNNAMED	FUN_00076900
0007ab70	GAME_UNIQUE	64	UNNAMED	FUN_0007ab70
00089d90	GAME_UNIQUE	64	named	CMultipart::vfunc10
000a34a0	GAME_UNIQUE	64	UNNAMED	FUN_000a34a0
000b1560	GAME_UNIQUE	64	UNNAMED	FUN_000b1560
000c0850	GAME_UNIQUE	64	UNNAMED	FUN_000c0850
000ccd90	GAME_UNIQUE	64	UNNAMED	FUN_000ccd90
000e0fe0	GAME_UNIQUE	64	named	CCombatNodeHandler::vfunc322
00103430	GAME_UNIQUE	64	UNNAMED	FUN_00103430
00110390	GAME_UNIQUE	64	UNNAMED	FUN_00110390
001211f0	GAME_UNIQUE	64	UNNAMED	FUN_001211f0
0012b2b0	GAME_UNIQUE	64	UNNAMED	FUN_0012b2b0
0012e8a0	GAME_UNIQUE	64	named	ICacheBase::vfunc8
00130710	GAME_UNIQUE	64	UNNAMED	FUN_00130710
0014fae0	GAME_UNIQUE	64	UNNAMED	FUN_0014fae0
00173340	GAME_UNIQUE	64	named	CMenuItem::vfunc14
0018e580	GAME_UNIQUE	64	UNNAMED	FUN_0018e580
00190ec0	GAME_UNIQUE	64	UNNAMED	FUN_00190ec0
001cd4a0	GAME_UNIQUE	64	UNNAMED	FUN_001cd4a0
002074e0	GAME_UNIQUE	64	UNNAMED	FUN_002074e0
00241d80	GAME_UNIQUE	64	UNNAMED	FUN_00241d80
0025a550	GAME_UNIQUE	64	UNNAMED	FUN_0025a550
0027de90	GAME_UNIQUE	64	UNNAMED	FUN_0027de90
00298e10	GAME_UNIQUE	64	UNNAMED	FUN_00298e10
002f725a	GAME_UNIQUE	64	UNNAMED	FUN_002f725a
00318420	GAME_UNIQUE	64	UNNAMED	FUN_00318420
003602c0	GAME_UNIQUE	64	UNNAMED	FUN_003602c0
003b0135	GAME_UNIQUE	64	UNNAMED	FUN_003b0135
00012f50	GAME_UNIQUE	63	named	BoundingVolume_SetupTrigger
00022f20	GAME_UNIQUE	63	named	CFxParticleCloudPrimitive::vfunc55
0004bde0	GAME_UNIQUE	63	UNNAMED	FUN_0004bde0
00050780	GAME_UNIQUE	63	named	CCamera::vfunc82
00074ee0	GAME_UNIQUE	63	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc42
00075970	GAME_UNIQUE	63	UNNAMED	FUN_00075970
000920c0	GAME_UNIQUE	63	UNNAMED	FUN_000920c0
000a3120	GAME_UNIQUE	63	UNNAMED	FUN_000a3120
000ab360	GAME_PORTABLE	63	named	CShadowMgr::vfunc14
000cb780	GAME_PORTABLE	63	UNNAMED	FUN_000cb780
000cf4d0	GAME_UNIQUE	63	named	CCEAtk::vfunc5
000f4760	GAME_UNIQUE	63	named	CAIPattern::vfunc11
00126e70	GAME_UNIQUE	63	UNNAMED	FUN_00126e70
00133200	GAME_UNIQUE	63	UNNAMED	FUN_00133200
00134c80	GAME_UNIQUE	63	UNNAMED	FUN_00134c80
0013b0e0	GAME_UNIQUE	63	UNNAMED	FUN_0013b0e0
00149a40	GAME_UNIQUE	63	UNNAMED	FUN_00149a40
00156c30	GAME_UNIQUE	63	UNNAMED	FUN_00156c30
00157ea0	GAME_UNIQUE	63	named	CHud::vfunc35
00184b80	GAME_UNIQUE	63	UNNAMED	FUN_00184b80
00185a40	GAME_UNIQUE	63	named	CPopupDialog::vfunc0
00189340	GAME_UNIQUE	63	UNNAMED	FUN_00189340
0018cb90	GAME_UNIQUE	63	UNNAMED	FUN_0018cb90
002cb1ea	GAME_UNIQUE	63	UNNAMED	FUN_002cb1ea
003a5fa1	GAME_UNIQUE	63	UNNAMED	FUN_003a5fa1
0002dee0	GAME_UNIQUE	62	UNNAMED	FUN_0002dee0
00051ad0	GAME_UNIQUE	62	UNNAMED	FUN_00051ad0
00059460	GAME_UNIQUE	62	UNNAMED	FUN_00059460
0005a810	GAME_UNIQUE	62	UNNAMED	FUN_0005a810
00062d50	GAME_UNIQUE	62	UNNAMED	FUN_00062d50
000760d0	GAME_UNIQUE	62	UNNAMED	FUN_000760d0
000761b0	GAME_UNIQUE	62	UNNAMED	FUN_000761b0
00080d00	GAME_UNIQUE	62	named	IMap::vfunc85
00088d60	GAME_UNIQUE	62	UNNAMED	FUN_00088d60
00089bf0	GAME_UNIQUE	62	UNNAMED	FUN_00089bf0
0009c400	GAME_UNIQUE	62	UNNAMED	FUN_0009c400
000c0f70	GAME_UNIQUE	62	UNNAMED	FUN_000c0f70
000d3fd0	GAME_UNIQUE	62	UNNAMED	FUN_000d3fd0
000d4190	GAME_UNIQUE	62	named	CCEAtkSpawnProjectile::vfunc99
000d6d10	GAME_UNIQUE	62	named	CCESound::vfunc235
000d6e10	GAME_UNIQUE	62	UNNAMED	FUN_000d6e10
000d8690	GAME_UNIQUE	62	named	CCEAtkTeleport::vfunc449
000decc0	GAME_UNIQUE	62	named	CCombatNodeHandler::vfunc362
000e45b0	GAME_UNIQUE	62	named	CCEAtkSpawnProjectile::vfunc92
000faa10	GAME_UNIQUE	62	UNNAMED	FUN_000faa10
001076a0	GAME_UNIQUE	62	UNNAMED	FUN_001076a0
00124c10	GAME_UNIQUE	62	UNNAMED	FUN_00124c10
00131a40	GAME_UNIQUE	62	UNNAMED	FUN_00131a40
00136ee0	GAME_UNIQUE	62	UNNAMED	FUN_00136ee0
0013a520	GAME_UNIQUE	62	named	CModelParticleCloud::vfunc17
0016f010	GAME_UNIQUE	62	UNNAMED	FUN_0016f010
0017c3b0	GAME_UNIQUE	62	named	CMenuItemShop::vfunc15
0017d5c0	GAME_UNIQUE	62	named	CMenuItemText::vfunc19
0018c1c0	GAME_UNIQUE	62	UNNAMED	FUN_0018c1c0
001a9370	GAME_UNIQUE	62	UNNAMED	FUN_001a9370
0024dd60	GAME_UNIQUE	62	UNNAMED	FUN_0024dd60
0025a7c0	GAME_UNIQUE	62	UNNAMED	FUN_0025a7c0
0025e130	XMEN_SERIES	62	UNNAMED	FUN_0025e130
00266c30	GAME_UNIQUE	62	UNNAMED	FUN_00266c30
00308e70	GAME_UNIQUE	62	UNNAMED	FUN_00308e70
003603d0	GAME_UNIQUE	62	UNNAMED	FUN_003603d0
00368be0	GAME_UNIQUE	62	named	D3D8__D3DDevice_Swap
003a5ea1	GAME_UNIQUE	62	UNNAMED	FUN_003a5ea1
003ab7ef	GAME_UNIQUE	62	UNNAMED	FUN_003ab7ef
00013f80	GAME_UNIQUE	61	named	BitArray175_ProcessElementsAndClear
00044e50	GAME_UNIQUE	61	UNNAMED	FUN_00044e50
0004b990	GAME_UNIQUE	61	named	CCamera::vfunc86
0005ef80	GAME_UNIQUE	61	named	CConversationSystem::vfunc2
0007e170	GAME_UNIQUE	61	named	CInventorySystem::vfunc43
00086120	GAME_UNIQUE	61	UNNAMED	FUN_00086120
0009e570	GAME_UNIQUE	61	UNNAMED	FUN_0009e570
000a46c0	GAME_UNIQUE	61	named	CReviewPaths::vfunc3
000a9a40	GAME_UNIQUE	61	UNNAMED	FUN_000a9a40
000b4a50	GAME_UNIQUE	61	named	CTalentSystem::vfunc2
000ba350	GAME_UNIQUE	61	named	CWeaponInfo::vfunc20
000cc6b0	GAME_UNIQUE	61	UNNAMED	FUN_000cc6b0
000cfd00	GAME_UNIQUE	61	UNNAMED	FUN_000cfd00
000d66b0	GAME_UNIQUE	61	named	CCEAtkSpawnProjectile::vfunc77
000da1d0	GAME_UNIQUE	61	named	CCombatNodeHandler::vfunc401
000ddeb0	GAME_UNIQUE	61	named	CCombatNodeHandler::vfunc464
000fc8d0	GAME_UNIQUE	61	UNNAMED	FUN_000fc8d0
00107840	GAME_UNIQUE	61	UNNAMED	FUN_00107840
001091c0	GAME_UNIQUE	61	UNNAMED	FUN_001091c0
001270a0	GAME_UNIQUE	61	UNNAMED	FUN_001270a0
001334f0	GAME_UNIQUE	61	UNNAMED	FUN_001334f0
00135770	GAME_UNIQUE	61	UNNAMED	FUN_00135770
0013f750	GAME_UNIQUE	61	named	tmpl__AV_tree_base_U_value_semantics_node_V_string_vs_0BAA_ratl_00Vtree_node_2_storage_ratl_ratl_::vfunc12
00156d00	GAME_PORTABLE	61	UNNAMED	FUN_00156d00
00160c20	GAME_UNIQUE	61	named	CMenu::vfunc18
0016d7d0	GAME_UNIQUE	61	named	CMenuCodex::vfunc12
00175030	GAME_UNIQUE	61	UNNAMED	FUN_00175030
0017a310	GAME_UNIQUE	61	UNNAMED	FUN_0017a310
0017ceb0	GAME_UNIQUE	61	named	CMenuItemSlider::vfunc12
00188da0	GAME_UNIQUE	61	UNNAMED	FUN_00188da0
00297c50	GAME_UNIQUE	61	UNNAMED	FUN_00297c50
0035d210	XMEN_SERIES	61	named	D3D8__D3DDevice_SetVertexShaderConstantNotInlineFast
00012870	GAME_UNIQUE	60	named	Physics_MultiRayCast_Ex
00013500	GAME_UNIQUE	60	named	CFxSparkPrimitive::vfunc9
00031e30	GAME_UNIQUE	60	UNNAMED	FUN_00031e30
00036ea0	GAME_UNIQUE	60	UNNAMED	FUN_00036ea0
000483c0	GAME_UNIQUE	60	UNNAMED	FUN_000483c0
0004b6f0	GAME_PORTABLE	60	named	CCamera::vfunc70
0004bcf0	GAME_UNIQUE	60	UNNAMED	FUN_0004bcf0
000750c0	GAME_UNIQUE	60	named	tmpl__AV_COnlyOneEvent_VCActor_VEFirstEquipment_::vfunc81
000a1680	GAME_UNIQUE	60	UNNAMED	FUN_000a1680
000ac580	GAME_UNIQUE	60	UNNAMED	FUN_000ac580
000afbd0	GAME_UNIQUE	60	UNNAMED	FUN_000afbd0
000c4ba0	GAME_UNIQUE	60	UNNAMED	FUN_000c4ba0
000cb850	GAME_UNIQUE	60	UNNAMED	FUN_000cb850
000d4e10	GAME_UNIQUE	60	named	CCEAtkTeleport::vfunc178
000f9d90	GAME_PORTABLE	60	UNNAMED	FUN_000f9d90
00104370	GAME_UNIQUE	60	UNNAMED	FUN_00104370
0010b500	GAME_UNIQUE	60	UNNAMED	FUN_0010b500
001101f0	GAME_UNIQUE	60	UNNAMED	FUN_001101f0
00125900	GAME_UNIQUE	60	UNNAMED	FUN_00125900
001268e0	GAME_UNIQUE	60	UNNAMED	FUN_001268e0
001269d0	GAME_UNIQUE	60	UNNAMED	FUN_001269d0
0013beb0	XMEN_SERIES	60	named	CModelParticleCloud::vfunc12
00146920	GAME_PORTABLE	60	UNNAMED	FUN_00146920
001480c0	GAME_UNIQUE	60	UNNAMED	FUN_001480c0
00162390	GAME_UNIQUE	60	named	CMenu::vfunc8
00167b50	GAME_UNIQUE	60	UNNAMED	FUN_00167b50
00171600	GAME_UNIQUE	60	named	CMenuDangerRoom::vfunc15
0017db80	GAME_UNIQUE	60	UNNAMED	FUN_0017db80
00186d70	GAME_UNIQUE	60	named	CPopupDialog::vfunc13
0018e110	GAME_UNIQUE	60	UNNAMED	FUN_0018e110
001cf400	GAME_UNIQUE	60	UNNAMED	FUN_001cf400
001e84e0	GAME_UNIQUE	60	UNNAMED	FUN_001e84e0
00315280	GAME_UNIQUE	60	UNNAMED	FUN_00315280
0031ef80	GAME_UNIQUE	60	UNNAMED	FUN_0031ef80
0035d4f0	GAME_UNIQUE	60	named	D3D8__D3DDevice_SetShaderConstantMode
00029800	GAME_UNIQUE	59	UNNAMED	FUN_00029800
00030ac0	GAME_UNIQUE	59	UNNAMED	FUN_00030ac0
0003a660	GAME_UNIQUE	59	UNNAMED	FUN_0003a660
0003a870	GAME_UNIQUE	59	UNNAMED	FUN_0003a870
00047ad0	GAME_UNIQUE	59	UNNAMED	FUN_00047ad0
0005fe80	GAME_UNIQUE	59	UNNAMED	FUN_0005fe80
0006d0b0	GAME_UNIQUE	59	named	IEntityVisibility::vfunc9
00075180	GAME_UNIQUE	59	UNNAMED	FUN_00075180
000d2070	GAME_UNIQUE	59	named	CCEAtkTeleport::vfunc241
000e7390	GAME_UNIQUE	59	named	CCombatNodeHandler::vfunc7
000eaaf0	GAME_UNIQUE	59	UNNAMED	FUN_000eaaf0
001220e0	GAME_UNIQUE	59	UNNAMED	FUN_001220e0
001221c0	GAME_UNIQUE	59	UNNAMED	FUN_001221c0
001222a0	GAME_UNIQUE	59	UNNAMED	FUN_001222a0
00122410	GAME_UNIQUE	59	UNNAMED	FUN_00122410
0013bc60	GAME_UNIQUE	59	named	CModelParticleCloud::vfunc9
001450a0	GAME_UNIQUE	59	UNNAMED	FUN_001450a0
00148160	GAME_UNIQUE	59	UNNAMED	FUN_00148160
00151940	GAME_UNIQUE	59	UNNAMED	FUN_00151940
00166790	GAME_UNIQUE	59	UNNAMED	FUN_00166790
00177250	GAME_UNIQUE	59	UNNAMED	FUN_00177250
00177a20	GAME_UNIQUE	59	named	CMenuItemListBox::vfunc28
0017ac10	GAME_UNIQUE	59	UNNAMED	FUN_0017ac10
00184a50	GAME_UNIQUE	59	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc37
001a9c20	GAME_UNIQUE	59	UNNAMED	FUN_001a9c20
001f03f0	GAME_UNIQUE	59	UNNAMED	FUN_001f03f0
001f71c0	GAME_UNIQUE	59	UNNAMED	FUN_001f71c0
001f83d0	GAME_UNIQUE	59	UNNAMED	FUN_001f83d0
002d5ed0	GAME_UNIQUE	59	UNNAMED	FUN_002d5ed0
0031b2f0	GAME_UNIQUE	59	UNNAMED	FUN_0031b2f0
00341076	GAME_UNIQUE	59	named	?_CallSETranslator@@YAHPAUEHExceptionRecord@@PAUEHRegistrationNode@@PAX2PBU_s_FuncInfo@@H1@Z
003599a0	GAME_UNIQUE	59	UNNAMED	FUN_003599a0
003a9004	GAME_UNIQUE	59	UNNAMED	FUN_003a9004
003a90b3	GAME_UNIQUE	59	UNNAMED	FUN_003a90b3
003a9162	GAME_UNIQUE	59	UNNAMED	FUN_003a9162
00034af0	GAME_UNIQUE	58	UNNAMED	FUN_00034af0
0003d8e0	GAME_UNIQUE	58	UNNAMED	FUN_0003d8e0
00057c60	GAME_UNIQUE	58	UNNAMED	FUN_00057c60
00068620	GAME_PORTABLE	58	UNNAMED	FUN_00068620
0007c350	GAME_UNIQUE	58	UNNAMED	FUN_0007c350
0007ce60	GAME_UNIQUE	58	UNNAMED	FUN_0007ce60
0008afe0	GAME_UNIQUE	58	UNNAMED	FUN_0008afe0
0008c3f0	GAME_UNIQUE	58	named	COptions::vfunc19
000941e0	GAME_UNIQUE	58	UNNAMED	FUN_000941e0
000a09d0	GAME_UNIQUE	58	UNNAMED	FUN_000a09d0
000ae120	GAME_UNIQUE	58	UNNAMED	FUN_000ae120
000af950	GAME_UNIQUE	58	UNNAMED	FUN_000af950
000befa0	GAME_PORTABLE	58	named	CWorldEntity::vfunc5
000cede0	GAME_UNIQUE	58	UNNAMED	FUN_000cede0
000e1880	GAME_UNIQUE	58	UNNAMED	FUN_000e1880
000e1ed0	GAME_UNIQUE	58	UNNAMED	FUN_000e1ed0
000e6f60	GAME_UNIQUE	58	UNNAMED	FUN_000e6f60
000e9ec0	GAME_UNIQUE	58	UNNAMED	FUN_000e9ec0
000fc7e0	GAME_UNIQUE	58	UNNAMED	FUN_000fc7e0
00101d80	XMEN_SERIES	58	UNNAMED	FUN_00101d80
001034f0	GAME_UNIQUE	58	UNNAMED	FUN_001034f0
0011c8e0	GAME_UNIQUE	58	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_0A_0EA_Vtree_node_ratl_storage_ratl_ratl_::vfunc18
001266f0	GAME_UNIQUE	58	UNNAMED	FUN_001266f0
00126fb0	GAME_UNIQUE	58	UNNAMED	FUN_00126fb0
0012e5a0	GAME_UNIQUE	58	named	ICacheBase::vfunc7
00132910	GAME_UNIQUE	58	UNNAMED	FUN_00132910
001329f0	GAME_UNIQUE	58	UNNAMED	FUN_001329f0
00132ad0	GAME_UNIQUE	58	UNNAMED	FUN_00132ad0
00133350	GAME_UNIQUE	58	UNNAMED	FUN_00133350
00133780	GAME_UNIQUE	58	UNNAMED	FUN_00133780
00133c00	GAME_UNIQUE	58	named	IModelComponent::vfunc47
001388e0	GAME_UNIQUE	58	UNNAMED	FUN_001388e0
00138960	GAME_UNIQUE	58	UNNAMED	FUN_00138960
00138c40	GAME_UNIQUE	58	named	CModelIGB::vfunc82
00139d90	GAME_UNIQUE	58	named	CModelIGB::vfunc53
001474c0	GAME_UNIQUE	58	named	tmpl__AV_ISafeResMgr_VITexture_::vfunc31
0014e580	GAME_UNIQUE	58	UNNAMED	FUN_0014e580
00174350	GAME_UNIQUE	58	UNNAMED	FUN_00174350
001eda10	GAME_UNIQUE	58	UNNAMED	FUN_001eda10
001ee030	GAME_UNIQUE	58	UNNAMED	FUN_001ee030
00254340	GAME_UNIQUE	58	UNNAMED	FUN_00254340
00254cb0	GAME_UNIQUE	58	UNNAMED	FUN_00254cb0
002f9b80	GAME_UNIQUE	58	UNNAMED	FUN_002f9b80
0035cc00	GAME_UNIQUE	58	UNNAMED	FUN_0035cc00
0001cef0	GAME_UNIQUE	57	named	CFxPrimitiveBase::vfunc32
00029c60	GAME_UNIQUE	57	UNNAMED	FUN_00029c60
0002f6e0	GAME_UNIQUE	57	named	CActor::vfunc70
0003c630	GAME_UNIQUE	57	UNNAMED	FUN_0003c630
00055b20	GAME_UNIQUE	57	UNNAMED	FUN_00055b20
0005e6f0	GAME_UNIQUE	57	UNNAMED	FUN_0005e6f0
0006a060	GAME_UNIQUE	57	named	tmpl__AV_map_vs_V_handle_str_02_V1_0BJ_ratl_::vfunc8
0006fae0	GAME_UNIQUE	57	named	CGame::vfunc48
00084460	GAME_UNIQUE	57	named	CMissionMgr::vfunc12
000a01d0	GAME_UNIQUE	57	UNNAMED	FUN_000a01d0
000a2d00	GAME_UNIQUE	57	UNNAMED	FUN_000a2d00
000a4120	GAME_UNIQUE	57	UNNAMED	FUN_000a4120
000a4b80	GAME_UNIQUE	57	named	CReviewPaths::vfunc14
000a7240	GAME_UNIQUE	57	UNNAMED	FUN_000a7240
000aaec0	GAME_PORTABLE	57	UNNAMED	FUN_000aaec0
000b5cd0	GAME_UNIQUE	57	UNNAMED	FUN_000b5cd0
000c0790	GAME_UNIQUE	57	UNNAMED	FUN_000c0790
000c9780	GAME_UNIQUE	57	UNNAMED	FUN_000c9780
000cda60	GAME_UNIQUE	57	UNNAMED	FUN_000cda60
000d76b0	GAME_UNIQUE	57	named	CCEPowerup::vfunc7
000d83f0	GAME_UNIQUE	57	named	CCEAtkTeleport::vfunc383
000df310	GAME_PORTABLE	57	UNNAMED	FUN_000df310
00110470	GAME_UNIQUE	57	UNNAMED	FUN_00110470
0011c680	GAME_UNIQUE	57	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_0A_0EA_Vtree_node_ratl_storage_ratl_ratl_::vfunc23
0011fc30	GAME_UNIQUE	57	named	CMemoryCardXBox::vfunc12
00126260	GAME_UNIQUE	57	UNNAMED	FUN_00126260
00133160	GAME_UNIQUE	57	UNNAMED	FUN_00133160
00136e00	GAME_UNIQUE	57	UNNAMED	FUN_00136e00
00138b80	GAME_UNIQUE	57	named	CModelIGB::vfunc81
0013b360	XMEN_SERIES	57	named	CModelParticleCloud::vfunc3
0014fdc0	GAME_PORTABLE	57	UNNAMED	FUN_0014fdc0
0015f5a0	GAME_UNIQUE	57	UNNAMED	FUN_0015f5a0
0016ee10	GAME_UNIQUE	57	UNNAMED	FUN_0016ee10
00174090	GAME_UNIQUE	57	UNNAMED	FUN_00174090
00174d20	GAME_UNIQUE	57	UNNAMED	FUN_00174d20
0017f900	GAME_UNIQUE	57	UNNAMED	FUN_0017f900
00184230	GAME_UNIQUE	57	named	tmpl__AV_tree_base_U_value_semantics_node_V_handle_str_01_00Vtree_node_ratl_storage_ratl_ratl_::vfunc85
001a8360	GAME_UNIQUE	57	UNNAMED	FUN_001a8360
00282390	GAME_UNIQUE	57	UNNAMED	FUN_00282390
00298c60	GAME_UNIQUE	57	UNNAMED	FUN_00298c60
003a609f	GAME_UNIQUE	57	UNNAMED	FUN_003a609f
003a638d	GAME_UNIQUE	57	UNNAMED	FUN_003a638d
0003ca90	GAME_UNIQUE	56	named	CActor::vfunc75
0005ce30	GAME_UNIQUE	56	UNNAMED	FUN_0005ce30
0005f2e0	GAME_UNIQUE	56	UNNAMED	FUN_0005f2e0
00088aa0	GAME_UNIQUE	56	UNNAMED	FUN_00088aa0
0009bdf0	GAME_UNIQUE	56	UNNAMED	FUN_0009bdf0
000a2c30	GAME_UNIQUE	56	UNNAMED	FUN_000a2c30
000a60c0	GAME_UNIQUE	56	UNNAMED	FUN_000a60c0
000a7730	GAME_UNIQUE	56	UNNAMED	FUN_000a7730
000b41b0	GAME_UNIQUE	56	UNNAMED	FUN_000b41b0
000be020	GAME_UNIQUE	56	named	IWorld::vfunc57
000c4c60	GAME_UNIQUE	56	UNNAMED	FUN_000c4c60
000c95d0	GAME_UNIQUE	56	UNNAMED	FUN_000c95d0
000c9670	GAME_UNIQUE	56	UNNAMED	FUN_000c9670
000e1d90	GAME_UNIQUE	56	UNNAMED	FUN_000e1d90
